# Population Mona	2001_Mona_LTC1,2001_Mona_LTC12,2001_Mona_LTC2,2001_Mona_LTC5
# Population Big_Springs	2022_Big_Springs_LTC_1,2022_Big_Springs_LTC_10,2022_Big_Springs_LTC_11,2022_Big_Springs_LTC_12,2022_Big_Springs_LTC_13,2022_Big_Springs_LTC_14,2022_Big_Springs_LTC_15,2022_Big_Springs_LTC_2,2022_Big_Springs_LTC_3,2022_Big_Springs_LTC_4,2022_Big_Springs_LTC_5,2022_Big_Springs_LTC_6,2022_Big_Springs_LTC_7,2022_Big_Springs_LTC_8,2022_Big_Springs_LTC_9
# Population Jail_Pond	2022_Jail_Pond_LTC1,2022_Jail_Pond_LTC10,2022_Jail_Pond_LTC11,2022_Jail_Pond_LTC12,2022_Jail_Pond_LTC13,2022_Jail_Pond_LTC14,2022_Jail_Pond_LTC2,2022_Jail_Pond_LTC3,2022_Jail_Pond_LTC4,2022_Jail_Pond_LTC5,2022_Jail_Pond_LTC6,2022_Jail_Pond_LTC7,2022_Jail_Pond_LTC8,2022_Jail_Pond_LTC9
# Population Tooele_Army	2022_Tooele_Army_LTC1,2022_Tooele_Army_LTC2,2022_Tooele_Army_LTC3,2022_Tooele_Army_LTC4,2022_Tooele_Army_LTC5,2022_Tooele_Army_LTC6,2022_Tooele_Army_LTC7,2022_Tooele_Army_LTC_10,2022_Tooele_Army_LTC_8,2022_Tooele_Army_LTC_9
# Group defaultgrp	Mona,Big_Springs,Jail_Pond,Tooele_Army
# Locus ID	Chr	BP	phi_st	Smoothed Phi_st	Fst'	Smoothed Fst'	D_est	Smoothed D_est
263298	un	15450871	0.03137	-1.00000	0.01318	-1.00000	-nan	-1.00000
263413	un	15453210	-0.02636	-1.00000	-0.00792	-1.00000	0.48524	-1.00000
263766	un	15454869	-0.05472	-1.00000	-0.05743	-1.00000	0.66036	-1.00000
264794	un	15466179	-0.03033	-1.00000	-0.02136	-1.00000	0.54614	-1.00000
264816	un	15466982	0.09535	-1.00000	0.05084	-1.00000	0.64455	-1.00000
265285	un	15475728	-0.08589	-1.00000	-0.02678	-1.00000	-nan	-1.00000
265331	un	15476656	-0.04348	-1.00000	-0.01701	-1.00000	0.51216	-1.00000
265343	un	15477600	0.02637	-1.00000	0.00142	-1.00000	-nan	-1.00000
265361	un	15478389	-0.01230	-1.00000	-0.00260	-1.00000	0.50855	-1.00000
265395	un	15479263	-0.05336	-1.00000	-0.02220	-1.00000	-nan	-1.00000
265740	un	15485895	0.00245	-1.00000	0.00042	-1.00000	-nan	-1.00000
266254	un	15501127	-0.01207	-1.00000	-0.00449	-1.00000	-nan	-1.00000
266418	un	15504484	0.15542	-1.00000	0.08664	-1.00000	0.56021	-1.00000
266465	un	15505267	0.02393	-1.00000	0.01800	-1.00000	0.58405	-1.00000
266539	un	15507673	0.05265	-1.00000	0.00567	-1.00000	0.02062	-1.00000
266559	un	15508483	0.02081	-1.00000	0.00166	-1.00000	0.00391	-1.00000
267251	un	15515185	-0.01356	-1.00000	-0.00433	-1.00000	0.52708	-1.00000
267349	un	15516035	-0.00896	-1.00000	-0.00923	-1.00000	0.58387	-1.00000
267653	un	15519289	0.05758	-1.00000	0.00954	-1.00000	0.01813	-1.00000
267706	un	15521018	-0.04326	-1.00000	-0.00401	-1.00000	0.49533	-1.00000
268222	un	15528350	-0.04365	-1.00000	-0.02549	-1.00000	-0.02524	-1.00000
268307	un	15529888	0.09422	-1.00000	0.03111	-1.00000	-nan	-1.00000
268324	un	15530719	0.05543	-1.00000	0.00466	-1.00000	0.50152	-1.00000
268641	un	15534138	0.00050	-1.00000	0.00007	-1.00000	-nan	-1.00000
268770	un	15535754	-0.00260	-1.00000	-0.00035	-1.00000	-0.00375	-1.00000
268866	un	15536620	0.02168	-1.00000	0.01394	-1.00000	0.02523	-1.00000
269112	un	15539020	0.08598	-1.00000	0.01010	-1.00000	-nan	-1.00000
269251	un	15540760	0.01535	-1.00000	0.00533	-1.00000	0.54471	-1.00000
269401	un	15541547	0.03278	-1.00000	0.01785	-1.00000	0.53834	-1.00000
270172	un	15544641	0.05957	-1.00000	0.01452	-1.00000	-0.00024	-1.00000
270793	un	15553414	0.03363	-1.00000	0.03389	-1.00000	0.60041	-1.00000
271667	un	15566385	0.00251	-1.00000	0.00009	-1.00000	-nan	-1.00000
272154	un	15571227	-0.03726	-1.00000	-0.01318	-1.00000	0.47391	-1.00000
272448	un	15575600	0.01631	-1.00000	0.01302	-1.00000	0.53957	-1.00000
272522	un	15576378	-0.02207	-1.00000	-0.00682	-1.00000	-0.00620	-1.00000
272717	un	15578020	0.01089	-1.00000	0.00122	-1.00000	0.50667	-1.00000
272878	un	15578921	-0.09091	-1.00000	-0.05634	-1.00000	0.59948	-1.00000
273177	un	15586418	-0.01790	-1.00000	-0.00969	-1.00000	-nan	-1.00000
273339	un	15587259	-0.04192	-1.00000	-0.00845	-1.00000	0.59678	-1.00000
273809	un	15592377	-0.05109	-1.00000	-0.04257	-1.00000	0.60004	-1.00000
274073	un	15594043	0.08230	-1.00000	0.05985	-1.00000	0.01881	-1.00000
274520	un	15598050	-0.01676	-1.00000	-0.00224	-1.00000	0.61391	-1.00000
274609	un	15598829	0.08994	-1.00000	0.00932	-1.00000	-nan	-1.00000
274736	un	15601961	-0.01496	-1.00000	-0.00082	-1.00000	0.50684	-1.00000
274908	un	15604277	-0.00224	-1.00000	-0.00108	-1.00000	-nan	-1.00000
275021	un	15606769	-0.00478	-1.00000	-0.00070	-1.00000	-0.00527	-1.00000
275320	un	15609234	-0.00606	-1.00000	-0.00061	-1.00000	-0.00442	-1.00000
275758	un	15612460	0.24228	-1.00000	0.12059	-1.00000	0.10466	-1.00000
275873	un	15615790	0.01264	-1.00000	0.00678	-1.00000	0.55892	-1.00000
276422	un	15620746	-0.01335	-1.00000	-0.00105	-1.00000	-0.00026	-1.00000
276658	un	15623179	-0.01355	-1.00000	-0.00368	-1.00000	-0.00868	-1.00000
277405	un	15630475	0.03017	-1.00000	0.00223	-1.00000	-0.00183	-1.00000
278656	un	15635269	-0.03095	-1.00000	-0.02509	-1.00000	-0.02305	-1.00000
279080	un	15637757	-0.00049	-1.00000	-0.00004	-1.00000	-0.00466	-1.00000
279339	un	15641719	-0.00697	-1.00000	-0.00113	-1.00000	0.01733	-1.00000
279527	un	15642495	0.04749	-1.00000	0.00742	-1.00000	0.64414	-1.00000
279703	un	15645783	0.20241	-1.00000	0.03499	-1.00000	-nan	-1.00000
280335	un	15648848	0.02603	-1.00000	0.02430	-1.00000	-nan	-1.00000
282124	un	15653834	-0.03495	-1.00000	-0.00996	-1.00000	-0.01262	-1.00000
283197	un	15661183	0.05651	-1.00000	0.00974	-1.00000	0.43934	-1.00000
283743	un	15663402	-0.06585	-1.00000	-0.02849	-1.00000	0.58862	-1.00000
286401	un	15669662	-0.03643	-1.00000	-0.00972	-1.00000	-nan	-1.00000
286557	un	15672114	-0.03323	-1.00000	-0.00691	-1.00000	-nan	-1.00000
286698	un	15673867	0.13669	-1.00000	0.03808	-1.00000	-nan	-1.00000
286854	un	15674553	-0.00401	-1.00000	-0.00052	-1.00000	0.50884	-1.00000
287690	un	15678495	-0.02452	-1.00000	-0.00447	-1.00000	-nan	-1.00000
287805	un	15679413	-0.00639	-1.00000	-0.00053	-1.00000	-nan	-1.00000
287943	un	15682644	0.10040	-1.00000	0.02921	-1.00000	-nan	-1.00000
287985	un	15684317	0.00340	-1.00000	0.00014	-1.00000	0.55828	-1.00000
287992	un	15685100	0.06919	-1.00000	0.05633	-1.00000	0.57132	-1.00000
288131	un	15687588	-0.02199	-1.00000	-0.01031	-1.00000	-nan	-1.00000
288650	un	15696121	0.01583	-1.00000	0.01051	-1.00000	-nan	-1.00000
289677	un	15701634	0.08262	-1.00000	0.04989	-1.00000	-nan	-1.00000
289754	un	15703394	0.03120	-1.00000	0.00469	-1.00000	0.49562	-1.00000
289888	un	15704222	-0.02104	-1.00000	-0.00315	-1.00000	0.48987	-1.00000
290163	un	15705869	-0.03707	-1.00000	-0.01221	-1.00000	0.49020	-1.00000
290302	un	15707383	-0.04480	-1.00000	-0.01005	-1.00000	0.48977	-1.00000
290329	un	15709043	-0.04365	-1.00000	-0.00332	-1.00000	-0.00196	-1.00000
290388	un	15709930	0.03589	-1.00000	0.00370	-1.00000	0.50342	-1.00000
290393	un	15710730	-0.05209	-1.00000	-0.03062	-1.00000	0.58157	-1.00000
290443	un	15712366	-0.01922	-1.00000	-0.01427	-1.00000	0.57509	-1.00000
290891	un	15716248	0.05755	-1.00000	0.00742	-1.00000	0.00153	-1.00000
291651	un	15722956	0.04138	-1.00000	0.01518	-1.00000	0.51252	-1.00000
291689	un	15724590	0.04000	-1.00000	0.01290	-1.00000	0.58235	-1.00000
291892	un	15730995	0.09289	-1.00000	0.01584	-1.00000	0.51539	-1.00000
292509	un	15734915	0.00336	-1.00000	0.00273	-1.00000	0.53902	-1.00000
292576	un	15737348	-0.01081	-1.00000	-0.01083	-1.00000	0.59736	-1.00000
292926	un	15738967	-0.04091	-1.00000	-0.00521	-1.00000	-nan	-1.00000
293145	un	15740625	0.01916	-1.00000	0.00152	-1.00000	0.00199	-1.00000
293349	un	15745370	0.03392	-1.00000	0.00198	-1.00000	0.48881	-1.00000
293861	un	15755694	0.04820	-1.00000	0.00374	-1.00000	0.64306	-1.00000
294323	un	15760566	0.01058	-1.00000	0.00283	-1.00000	-0.00147	-1.00000
294557	un	15763955	-0.03841	-1.00000	-0.00296	-1.00000	-nan	-1.00000
294660	un	15765606	-0.02001	-1.00000	-0.00148	-1.00000	0.00031	-1.00000
294743	un	15766465	0.05846	-1.00000	0.00536	-1.00000	0.48840	-1.00000
294917	un	15768129	0.00141	-1.00000	0.00116	-1.00000	-0.01060	-1.00000
295070	un	15769617	-0.03746	-1.00000	-0.00721	-1.00000	0.66545	-1.00000
295251	un	15773679	0.14537	-1.00000	0.02082	-1.00000	0.66949	-1.00000
295318	un	15775391	0.03455	-1.00000	0.00819	-1.00000	0.03292	-1.00000
295322	un	15777166	0.02762	-1.00000	0.01706	-1.00000	0.05953	-1.00000
295343	un	15777994	-0.03212	-1.00000	-0.02458	-1.00000	0.56741	-1.00000
295580	un	15778839	0.02289	-1.00000	0.00268	-1.00000	0.51671	-1.00000
296155	un	15785290	0.03199	-1.00000	0.01285	-1.00000	0.54771	-1.00000
296220	un	15788601	0.01796	-1.00000	0.00317	-1.00000	0.00758	-1.00000
296333	un	15792479	0.01760	-1.00000	0.00314	-1.00000	-nan	-1.00000
296612	un	15793941	0.12198	-1.00000	0.10990	-1.00000	0.62756	-1.00000
297181	un	15800174	0.01736	-1.00000	0.00077	-1.00000	0.64291	-1.00000
297189	un	15801864	-0.03143	-1.00000	-0.01986	-1.00000	0.54701	-1.00000
297195	un	15802740	-0.00944	-1.00000	-0.00642	-1.00000	0.53163	-1.00000
297343	un	15805140	0.00883	-1.00000	0.00436	-1.00000	0.00765	-1.00000
297509	un	15809993	0.01457	-1.00000	0.00169	-1.00000	-nan	-1.00000
297541	un	15811600	-0.01207	-1.00000	-0.00585	-1.00000	0.54257	-1.00000
297544	un	15812350	-0.04317	-1.00000	-0.02357	-1.00000	-nan	-1.00000
297565	un	15814758	0.00561	-1.00000	0.00021	-1.00000	0.64251	-1.00000
297568	un	15815605	-0.04103	-1.00000	-0.00773	-1.00000	-nan	-1.00000
297605	un	15818745	-0.01481	-1.00000	-0.01466	-1.00000	-0.00315	-1.00000
297649	un	15819560	0.02260	-1.00000	0.00363	-1.00000	0.03843	-1.00000
297666	un	15820353	0.06816	-1.00000	0.02430	-1.00000	-nan	-1.00000
297691	un	15823539	0.05950	-1.00000	0.01216	-1.00000	-nan	-1.00000
297798	un	15827466	-0.04500	-1.00000	-0.01091	-1.00000	0.61583	-1.00000
297829	un	15830669	0.02420	-1.00000	0.01418	-1.00000	0.54177	-1.00000
297832	un	15831436	-0.02597	-1.00000	-0.00515	-1.00000	-nan	-1.00000
297837	un	15832150	0.09605	-1.00000	0.02188	-1.00000	0.52344	-1.00000
297928	un	15836041	-0.00816	-1.00000	-0.00215	-1.00000	-nan	-1.00000
297997	un	15839266	0.02903	-1.00000	0.00358	-1.00000	-nan	-1.00000
298034	un	15844243	0.08326	-1.00000	0.05232	-1.00000	0.09428	-1.00000
298077	un	15849189	0.20971	-1.00000	0.18010	-1.00000	0.64343	-1.00000
298089	un	15850038	-0.04366	-1.00000	-0.01450	-1.00000	-nan	-1.00000
298198	un	15859822	-0.01326	-1.00000	-0.00158	-1.00000	0.48626	-1.00000
298403	un	15871141	-0.04240	-1.00000	-0.00514	-1.00000	0.50198	-1.00000
298543	un	15880975	-0.01602	-1.00000	-0.00248	-1.00000	-nan	-1.00000
298549	un	15881776	0.04060	-1.00000	0.04095	-1.00000	0.58212	-1.00000
298602	un	15884809	-0.04499	-1.00000	-0.00692	-1.00000	-nan	-1.00000
298624	un	15888140	-0.02179	-1.00000	-0.00102	-1.00000	0.66667	-1.00000
298695	un	15892300	-0.02938	-1.00000	-0.00299	-1.00000	-nan	-1.00000
298748	un	15896179	-0.00536	-1.00000	-0.00542	-1.00000	-nan	-1.00000
298828	un	15897753	0.12250	-1.00000	0.08977	-1.00000	-nan	-1.00000
298836	un	15899259	0.01531	-1.00000	0.00383	-1.00000	0.52975	-1.00000
298857	un	15901626	-0.00278	-1.00000	-0.00022	-1.00000	0.00999	-1.00000
298998	un	15911951	0.01695	-1.00000	0.00555	-1.00000	-nan	-1.00000
299006	un	15912704	-0.03294	-1.00000	-0.01446	-1.00000	0.59124	-1.00000
299011	un	15914251	0.06305	-1.00000	0.00909	-1.00000	-nan	-1.00000
299014	un	15915008	-0.05685	-1.00000	-0.05972	-1.00000	0.58180	-1.00000
299015	un	15915851	-0.07958	-1.00000	-0.01665	-1.00000	0.58808	-1.00000
299034	un	15917925	-0.02739	-1.00000	-0.00699	-1.00000	-0.01437	-1.00000
299047	un	15919523	-0.02266	-1.00000	-0.00411	-1.00000	0.64248	-1.00000
299085	un	15922668	0.00108	-1.00000	0.00014	-1.00000	-nan	-1.00000
299095	un	15923291	0.11532	-1.00000	0.01303	-1.00000	0.01729	-1.00000
299118	un	15925527	-0.01194	-1.00000	-0.00091	-1.00000	0.00145	-1.00000
299153	un	15927990	-0.02377	-1.00000	-0.01458	-1.00000	0.60465	-1.00000
299157	un	15928823	0.04142	-1.00000	0.03944	-1.00000	0.59699	-1.00000
299204	un	15929659	-0.01691	-1.00000	-0.00165	-1.00000	0.00095	-1.00000
299219	un	15930508	-0.04499	-1.00000	-0.00692	-1.00000	0.54459	-1.00000
299221	un	15931260	-0.03038	-1.00000	-0.00360	-1.00000	0.49544	-1.00000
299273	un	15933016	-0.00338	-1.00000	-0.00057	-1.00000	-nan	-1.00000
299306	un	15934671	-0.01955	-1.00000	-0.00333	-1.00000	0.44564	-1.00000
299454	un	15938661	-0.04493	-1.00000	-0.04699	-1.00000	-nan	-1.00000
299462	un	15939439	-0.04638	-1.00000	-0.04522	-1.00000	0.46225	-1.00000
299557	un	15941941	0.10189	-1.00000	0.01171	-1.00000	0.51029	-1.00000
299719	un	15945014	0.08553	-1.00000	0.07385	-1.00000	-nan	-1.00000
299824	un	15946489	0.06271	-1.00000	0.01498	-1.00000	0.49179	-1.00000
299850	un	15948133	-0.02757	-1.00000	-0.01784	-1.00000	0.55464	-1.00000
299858	un	15948933	-0.03819	-1.00000	-0.01844	-1.00000	0.52484	-1.00000
300004	un	15950566	-0.02695	-1.00000	-0.00349	-1.00000	-0.00033	-1.00000
300212	un	15953857	0.00824	-1.00000	0.00083	-1.00000	0.00192	-1.00000
300434	un	15958597	0.08874	-1.00000	0.00517	-1.00000	0.50511	-1.00000
300489	un	15964071	-0.02192	-1.00000	-0.02278	-1.00000	-nan	-1.00000
300562	un	15964814	-0.03838	-1.00000	-0.03891	-1.00000	-nan	-1.00000
301101	un	15976221	-0.01703	-1.00000	-0.00893	-1.00000	0.53892	-1.00000
301300	un	15980035	-0.05164	-1.00000	-0.00835	-1.00000	0.49380	-1.00000
301388	un	15981607	-0.05270	-1.00000	-0.01418	-1.00000	0.52107	-1.00000
301389	un	15982276	-0.00460	-1.00000	-0.00043	-1.00000	0.47098	-1.00000
301537	un	15985372	-0.01266	-1.00000	-0.00209	-1.00000	-nan	-1.00000
301593	un	15990219	0.00125	-1.00000	0.00030	-1.00000	0.00150	-1.00000
301624	un	15991818	-0.00270	-1.00000	-0.00010	-1.00000	0.62011	-1.00000
301851	un	15995721	-0.03054	-1.00000	-0.02001	-1.00000	0.52467	-1.00000
301853	un	15997292	0.01647	-1.00000	0.00084	-1.00000	0.61572	-1.00000
301886	un	15997969	-0.07475	-1.00000	-0.03101	-1.00000	-nan	-1.00000
301911	un	16000456	0.04429	-1.00000	0.00935	-1.00000	0.61366	-1.00000
302031	un	16003821	-0.03768	-1.00000	-0.00405	-1.00000	0.66706	-1.00000
302135	un	16007101	0.00210	-1.00000	0.00033	-1.00000	0.64337	-1.00000
302306	un	16009514	-0.04399	-1.00000	-0.03143	-1.00000	0.56667	-1.00000
302349	un	16012669	-0.01332	-1.00000	-0.00113	-1.00000	-nan	-1.00000
302417	un	16017701	0.21011	-1.00000	0.02759	-1.00000	0.49074	-1.00000
302455	un	16020089	-0.06058	-1.00000	-0.00358	-1.00000	0.62197	-1.00000
302525	un	16024212	0.02736	-1.00000	0.00309	-1.00000	-nan	-1.00000
302602	un	16025809	-0.01816	-1.00000	-0.00176	-1.00000	0.51428	-1.00000
302635	un	16028222	0.06845	-1.00000	0.00813	-1.00000	0.51956	-1.00000
302698	un	16029792	0.06468	-1.00000	0.02705	-1.00000	0.54557	-1.00000
302725	un	16032212	-0.04323	-1.00000	-0.00388	-1.00000	-nan	-1.00000
302798	un	16036995	0.00418	-1.00000	0.00058	-1.00000	-nan	-1.00000
302880	un	16038688	-0.00869	-1.00000	-0.00829	-1.00000	0.56312	-1.00000
303021	un	16039472	-0.01367	-1.00000	-0.00251	-1.00000	-nan	-1.00000
303032	un	16040287	-0.04115	-1.00000	-0.02674	-1.00000	0.56062	-1.00000
303203	un	16046012	-0.05203	-1.00000	-0.04066	-1.00000	-0.04524	-1.00000
303215	un	16047645	0.13035	-1.00000	0.02003	-1.00000	0.61759	-1.00000
303324	un	16049925	-0.03645	-1.00000	-0.03771	-1.00000	0.57412	-1.00000
303371	un	16050741	0.03691	-1.00000	0.03598	-1.00000	0.56669	-1.00000
303500	un	16053833	0.12147	-1.00000	0.02802	-1.00000	0.53110	-1.00000
303646	un	16058706	-0.04913	-1.00000	-0.03338	-1.00000	0.58519	-1.00000
303964	un	16062747	-0.00166	-1.00000	-0.00013	-1.00000	-0.00418	-1.00000
304798	un	16069447	0.00969	-1.00000	0.00648	-1.00000	0.01544	-1.00000
304953	un	16073532	-0.01449	-1.00000	-0.00712	-1.00000	-0.02125	-1.00000
305079	un	16075926	-0.01259	-1.00000	-0.00960	-1.00000	-nan	-1.00000
305114	un	16076697	0.03596	-1.00000	0.02563	-1.00000	0.02852	-1.00000
305152	un	16077528	0.01845	-1.00000	0.00107	-1.00000	0.48150	-1.00000
305760	un	16082361	0.00184	-1.00000	0.00048	-1.00000	0.53314	-1.00000
305854	un	16087977	0.16584	-1.00000	0.02639	-1.00000	0.60522	-1.00000
306083	un	16089550	-0.05495	-1.00000	-0.05800	-1.00000	-nan	-1.00000
306279	un	16091915	-0.04106	-1.00000	-0.04212	-1.00000	-0.05446	-1.00000
306413	un	16094257	0.04112	-1.00000	0.00381	-1.00000	-nan	-1.00000
306496	un	16095955	0.03044	-1.00000	0.00594	-1.00000	-0.00387	-1.00000
306544	un	16098308	0.09107	-1.00000	0.01579	-1.00000	0.52997	-1.00000
306936	un	16108842	-0.03226	-1.00000	-0.00713	-1.00000	0.49169	-1.00000
307036	un	16110488	-0.00344	-1.00000	-0.00062	-1.00000	-nan	-1.00000
307154	un	16116169	-0.00670	-1.00000	-0.00559	-1.00000	0.57542	-1.00000
307169	un	16117786	-0.04884	-1.00000	-0.03647	-1.00000	-nan	-1.00000
307214	un	16121071	0.08321	-1.00000	0.01455	-1.00000	-nan	-1.00000
307224	un	16121877	-0.02720	-1.00000	-0.00385	-1.00000	-nan	-1.00000
307449	un	16128255	0.00909	-1.00000	0.00099	-1.00000	0.00215	-1.00000
307515	un	16131306	0.10549	-1.00000	0.07255	-1.00000	0.06330	-1.00000
307630	un	16132117	-0.01695	-1.00000	-0.00194	-1.00000	0.50641	-1.00000
307861	un	16141401	0.00208	-1.00000	0.00072	-1.00000	0.54088	-1.00000
307910	un	16143782	0.00558	-1.00000	0.00311	-1.00000	-nan	-1.00000
308060	un	16148494	0.04641	-1.00000	0.01004	-1.00000	0.01284	-1.00000
308169	un	16151617	0.03077	-1.00000	0.02567	-1.00000	-nan	-1.00000
308268	un	16153293	-0.00425	-1.00000	-0.00039	-1.00000	0.48258	-1.00000
308392	un	16154062	0.01441	-1.00000	0.00166	-1.00000	-nan	-1.00000
308394	un	16154891	0.05840	-1.00000	0.00920	-1.00000	-nan	-1.00000
308628	un	16161838	-0.04007	-1.00000	-0.00559	-1.00000	0.61884	-1.00000
308655	un	16163550	-0.00777	-1.00000	-0.00703	-1.00000	0.04818	-1.00000
308707	un	16165237	0.14140	-1.00000	0.07093	-1.00000	0.12914	-1.00000
308744	un	16166854	-0.02160	-1.00000	-0.00418	-1.00000	-0.01029	-1.00000
308825	un	16169195	-0.04836	-1.00000	-0.00786	-1.00000	-0.01306	-1.00000
308861	un	16169986	0.04880	-1.00000	0.02024	-1.00000	0.01727	-1.00000
308884	un	16171522	-0.00543	-1.00000	-0.00491	-1.00000	0.52692	-1.00000
308904	un	16173127	0.08435	-1.00000	0.01425	-1.00000	0.02609	-1.00000
309172	un	16178630	0.03205	-1.00000	0.00172	-1.00000	0.50685	-1.00000
309319	un	16182606	-0.03816	-1.00000	-0.00949	-1.00000	0.61007	-1.00000
309327	un	16183399	-0.02983	-1.00000	-0.01226	-1.00000	-nan	-1.00000
309628	un	16185873	0.21268	-1.00000	0.10671	-1.00000	0.56381	-1.00000
309945	un	16192342	-0.02844	-1.00000	-0.02966	-1.00000	-nan	-1.00000
310062	un	16194091	-0.01798	-1.00000	-0.00093	-1.00000	0.56771	-1.00000
310084	un	16194863	0.00245	-1.00000	0.00042	-1.00000	0.63973	-1.00000
310224	un	16196487	0.02045	-1.00000	0.00406	-1.00000	0.48770	-1.00000
310292	un	16198188	-0.03964	-1.00000	-0.01642	-1.00000	0.53351	-1.00000
310558	un	16202135	0.00361	-1.00000	0.00078	-1.00000	0.50855	-1.00000
310818	un	16205962	-0.03141	-1.00000	-0.02243	-1.00000	0.50706	-1.00000
310844	un	16207578	0.03088	-1.00000	0.00569	-1.00000	0.00739	-1.00000
310907	un	16210095	-0.04295	-1.00000	-0.00413	-1.00000	-nan	-1.00000
310945	un	16210959	0.13605	-1.00000	0.05164	-1.00000	0.55979	-1.00000
311134	un	16213415	-0.02330	-1.00000	-0.00301	-1.00000	0.55425	-1.00000
311152	un	16214286	-0.05018	-1.00000	-0.00698	-1.00000	-nan	-1.00000
311187	un	16215918	-0.02635	-1.00000	-0.00332	-1.00000	0.49111	-1.00000
311527	un	16219787	0.01351	-1.00000	0.01194	-1.00000	0.59400	-1.00000
311540	un	16220625	-0.01738	-1.00000	-0.01757	-1.00000	0.56574	-1.00000
312669	un	16228620	0.01751	-1.00000	0.00151	-1.00000	0.50441	-1.00000
314852	un	16236007	0.03850	-1.00000	0.00213	-1.00000	0.50745	-1.00000
315090	un	16237693	-0.01950	-1.00000	-0.00637	-1.00000	0.51108	-1.00000
315311	un	16238514	-0.04887	-1.00000	-0.01930	-1.00000	-nan	-1.00000
315454	un	16240957	-0.00659	-1.00000	-0.00100	-1.00000	-nan	-1.00000
315490	un	16241727	-0.00795	-1.00000	-0.00085	-1.00000	-0.00441	-1.00000
315513	un	16243405	-0.00288	-1.00000	-0.00188	-1.00000	0.57080	-1.00000
316817	un	16248969	-0.02150	-1.00000	-0.02072	-1.00000	0.57111	-1.00000
316843	un	16251434	0.04348	-1.00000	0.00394	-1.00000	0.52867	-1.00000
316976	un	16253018	0.16584	-1.00000	0.02639	-1.00000	-nan	-1.00000
317296	un	16255360	-0.04176	-1.00000	-0.01438	-1.00000	-nan	-1.00000
317537	un	16256954	-0.04514	-1.00000	-0.00550	-1.00000	0.50345	-1.00000
318079	un	16260904	0.09820	-1.00000	0.02312	-1.00000	0.67079	-1.00000
318117	un	16261738	-0.00372	-1.00000	-0.00048	-1.00000	0.00272	-1.00000
318396	un	16266548	-0.00087	-1.00000	-0.00008	-1.00000	0.47280	-1.00000
318567	un	16268950	0.07976	-1.00000	0.01545	-1.00000	-nan	-1.00000
318657	un	16271950	-0.04425	-1.00000	-0.00328	-1.00000	-0.00179	-1.00000
318693	un	16275797	0.06008	-1.00000	0.03225	-1.00000	0.03502	-1.00000
318751	un	16280005	0.01722	-1.00000	0.00178	-1.00000	0.00349	-1.00000
318915	un	16284476	-0.03001	-1.00000	-0.00514	-1.00000	0.51199	-1.00000
318923	un	16286092	-0.04161	-1.00000	-0.00363	-1.00000	0.48118	-1.00000
318956	un	16289145	-0.01532	-1.00000	-0.01159	-1.00000	-0.03053	-1.00000
319020	un	16294103	-0.03058	-1.00000	-0.02338	-1.00000	0.50507	-1.00000
319022	un	16294900	-0.03384	-1.00000	-0.00662	-1.00000	-nan	-1.00000
319039	un	16295707	0.02306	-1.00000	0.01793	-1.00000	-nan	-1.00000
319053	un	16296485	-0.02009	-1.00000	-0.00301	-1.00000	0.00481	-1.00000
319139	un	16298563	0.02658	-1.00000	0.00302	-1.00000	0.51470	-1.00000
320526	un	16304391	-0.04145	-1.00000	-0.00373	-1.00000	0.50005	-1.00000
322011	un	16308306	0.02143	-1.00000	0.00180	-1.00000	0.51223	-1.00000
323366	un	16315454	0.01554	-1.00000	0.00175	-1.00000	-nan	-1.00000
323660	un	16316306	-0.02710	-1.00000	-0.00724	-1.00000	-nan	-1.00000
323960	un	16317945	0.02290	-1.00000	0.00182	-1.00000	-0.00183	-1.00000
324388	un	16322900	-0.00093	-1.00000	-0.00019	-1.00000	0.51785	-1.00000
324422	un	16323708	-0.02357	-1.00000	-0.00673	-1.00000	-nan	-1.00000
324960	un	16326912	0.16863	-1.00000	0.02675	-1.00000	0.02100	-1.00000
325223	un	16327698	-0.03400	-1.00000	-0.00671	-1.00000	0.52126	-1.00000
325663	un	16328474	-0.01041	-1.00000	-0.00551	-1.00000	-0.02149	-1.00000
325677	un	16330105	0.01634	-1.00000	0.00206	-1.00000	0.50473	-1.00000
326015	un	16339516	0.00492	-1.00000	0.00301	-1.00000	0.63895	-1.00000
326194	un	16343158	-0.05164	-1.00000	-0.05424	-1.00000	0.57569	-1.00000
326657	un	16348127	0.06692	-1.00000	0.00793	-1.00000	0.51940	-1.00000
326703	un	16348983	-0.02616	-1.00000	-0.00142	-1.00000	0.50576	-1.00000
326962	un	16351399	0.18267	-1.00000	0.18032	-1.00000	0.68857	-1.00000
327168	un	16354733	-0.03889	-1.00000	-0.00379	-1.00000	-0.00146	-1.00000
327521	un	16359009	0.00116	-1.00000	0.00032	-1.00000	-nan	-1.00000
327568	un	16359841	0.03929	-1.00000	0.00581	-1.00000	-nan	-1.00000
327587	un	16360636	-0.02055	-1.00000	-0.00226	-1.00000	-nan	-1.00000
327703	un	16362263	-0.02587	-1.00000	-0.00401	-1.00000	0.47760	-1.00000
327998	un	16366588	-0.01612	-1.00000	-0.00161	-1.00000	0.00101	-1.00000
328164	un	16367345	-0.06143	-1.00000	-0.00342	-1.00000	0.66667	-1.00000
328238	un	16368081	0.06823	-1.00000	0.02649	-1.00000	0.55944	-1.00000
